,subagencia,fecha,precioLitro,precioLitro,precioLitro
34694,SAG Molango,2018-05-22,19.16,18.2,18.675
34695,SAG Molango,2018-05-23,19.16,19.16,19.16
34696,SAG Molango,2018-05-24,19.16,18.2,18.68
34697,SAG Molango,2018-05-25,18.2,18.2,18.2
34698,SAG Molango,2018-05-26,19.18,19.18,19.18
34699,SAG Molango,2018-05-27,19.18,18.23,18.863333333333333
34700,SAG Molango,2018-05-28,19.18,18.23,18.863333333333333
34701,SAG Molango,2018-05-29,19.18,19.18,19.18
34702,SAG Molango,2018-05-30,19.18,18.23,18.9425
34703,SAG Molango,2018-06-01,19.18,18.23,18.705
34704,SAG Molango,2018-06-04,19.21,19.21,19.21
34705,SAG Molango,2018-06-05,19.21,18.25,18.73
34706,SAG Molango,2018-06-06,19.21,18.25,18.826
34707,SAG Molango,2018-06-07,19.23,19.23,19.23
34708,SAG Molango,2018-06-08,19.25,18.29,18.93
34709,SAG Molango,2018-06-09,19.25,19.25,19.25
34710,SAG Molango,2018-06-10,18.29,18.29,18.29
34711,SAG Molango,2018-06-11,19.25,18.29,18.77
34712,SAG Molango,2018-06-12,19.25,18.29,19.009999999999998
34713,SAG Molango,2018-06-13,19.3,19.3,19.3
34714,SAG Molango,2018-06-14,19.33,19.33,19.33
34715,SAG Molango,2018-06-15,19.34,18.38,19.144
34716,SAG Molango,2018-06-16,18.4,18.4,18.4
34717,SAG Molango,2018-06-18,19.34,18.4,18.869999999999997
34718,SAG Molango,2018-06-19,19.36,18.4,18.884999999999998
34719,SAG Molango,2018-06-20,19.38,19.38,19.38
34720,SAG Molango,2018-06-21,19.38,18.44,19.145
34721,SAG Molango,2018-06-22,19.39,19.39,19.39
34722,SAG Molango,2018-06-23,19.4,18.47,18.935
34723,SAG Molango,2018-06-24,19.4,19.4,19.4
34724,SAG Molango,2018-06-25,19.4,19.4,19.4
34725,SAG Molango,2018-06-26,18.52,18.52,18.52
34726,SAG Molango,2018-06-27,19.46,19.46,19.46
34727,SAG Molango,2018-06-28,19.48,18.52,19.0
34728,SAG Molango,2018-06-29,19.48,19.48,19.48
34729,SAG Molango,2018-06-30,19.48,19.48,19.48
34730,SAG Molango,2018-07-02,19.48,18.52,19.0
34731,SAG Molango,2018-07-03,19.48,19.48,19.48
34732,SAG Molango,2018-07-04,19.48,18.52,19.0
34733,SAG Molango,2018-07-05,19.52,18.55,19.035
34734,SAG Molango,2018-07-06,19.52,18.55,19.035
34735,SAG Molango,2018-07-07,19.52,18.55,19.131999999999998
34736,SAG Molango,2018-07-09,19.52,19.52,19.52
34737,SAG Molango,2018-07-10,19.52,18.55,18.873333333333335
34738,SAG Molango,2018-07-11,19.52,19.52,19.52
34739,SAG Molango,2018-07-12,19.52,18.6,19.060000000000002
34740,SAG Molango,2018-07-14,19.54,18.68,19.25333333333333
34741,SAG Molango,2018-07-16,19.54,18.68,19.11
34742,SAG Molango,2018-07-17,19.64,19.64,19.64
34743,SAG Molango,2018-07-18,19.67,18.77,19.22
34744,SAG Molango,2018-07-19,19.68,18.78,19.140000000000004
34745,SAG Molango,2018-07-20,19.71,19.71,19.71
34746,SAG Molango,2018-07-21,18.81,18.81,18.81
34747,SAG Molango,2018-07-22,19.71,19.71,19.71
34748,SAG Molango,2018-07-23,19.71,18.89,19.505000000000003
34749,SAG Molango,2018-07-24,19.71,18.89,19.505000000000003
34750,SAG Molango,2018-07-25,19.75,18.91,19.246
34751,SAG Molango,2018-07-26,19.75,19.75,19.75
34752,SAG Molango,2018-07-27,19.78,18.93,19.44
34753,SAG Molango,2018-07-28,19.82,19.82,19.82
34754,SAG Molango,2018-07-29,19.83,19.83,19.83
34755,SAG Molango,2018-07-30,19.83,18.98,19.263333333333332
34756,SAG Molango,2018-08-01,19.86,19.86,19.86
34757,SAG Molango,2018-08-02,19.86,19.08,19.34
34758,SAG Molango,2018-08-03,19.94,19.08,19.598
34759,SAG Molango,2018-08-04,19.94,19.94,19.94
34760,SAG Molango,2018-08-06,20.05,19.09,19.792
34761,SAG Molango,2018-08-07,20.07,20.05,20.060000000000002
34762,SAG Molango,2018-08-08,20.09,20.09,20.09
34763,SAG Molango,2018-08-09,20.1,20.1,20.1
34764,SAG Molango,2018-08-10,20.12,19.26,19.948
34765,SAG Molango,2018-08-11,19.26,19.26,19.26
34766,SAG Molango,2018-08-13,20.14,19.3,19.972
34767,SAG Molango,2018-08-14,20.14,19.3,19.72
34768,SAG Molango,2018-08-15,20.16,20.16,20.16
34769,SAG Molango,2018-08-16,20.16,18.98,19.57
34770,SAG Molango,2018-08-17,20.18,19.37,19.64
34771,SAG Molango,2018-08-18,20.18,20.18,20.18
34772,SAG Molango,2018-08-20,20.18,19.37,19.775
34773,SAG Molango,2018-08-21,20.19,19.39,19.923333333333332
34774,SAG Molango,2018-08-22,20.19,19.39,19.79
34775,SAG Molango,2018-08-23,20.21,19.39,20.046000000000003
34776,SAG Molango,2018-08-24,19.39,19.39,19.39
34777,SAG Molango,2018-08-25,20.24,19.39,19.953333333333333
34778,SAG Molango,2018-08-26,20.24,20.24,20.24
34779,SAG Molango,2018-08-27,20.24,19.39,19.814999999999998
34780,SAG Molango,2018-08-28,20.26,20.26,20.26
34781,SAG Molango,2018-08-29,20.26,19.39,19.825000000000003
34782,SAG Molango,2018-08-30,20.3,19.44,20.156666666666666
34783,SAG Molango,2018-09-01,20.3,19.44,19.87
34784,SAG Molango,2018-09-03,20.3,19.44,20.085
34785,SAG Molango,2018-09-04,20.3,20.3,20.3
34786,SAG Molango,2018-09-05,20.34,20.34,20.34
34787,SAG Molango,2018-09-06,20.35,19.44,19.895
34788,SAG Molango,2018-09-07,20.35,19.44,20.122500000000002
34789,SAG Molango,2018-09-08,20.35,20.35,20.35
34790,SAG Molango,2018-09-10,20.35,19.44,19.895
34791,SAG Molango,2018-09-11,20.37,20.37,20.37
34792,SAG Molango,2018-09-12,20.37,19.11,19.8225
34793,SAG Molango,2018-09-13,20.37,19.44,20.060000000000002
34794,SAG Molango,2018-09-14,20.37,19.44,20.137500000000003
34795,SAG Molango,2018-09-15,19.42,19.42,19.42
34796,SAG Molango,2018-09-17,20.42,19.45,20.258333333333336
34797,SAG Molango,2018-09-18,20.42,20.42,20.42
34798,SAG Molango,2018-09-19,20.41,19.43,20.083333333333332
34799,SAG Molango,2018-09-20,20.41,19.43,19.92
34800,SAG Molango,2018-09-21,20.41,19.43,20.246666666666666
34801,SAG Molango,2018-09-22,20.41,19.43,19.92
34802,SAG Molango,2018-09-23,20.41,19.43,20.083333333333332
34803,SAG Molango,2018-09-24,20.41,20.41,20.41
34804,SAG Molango,2018-09-25,20.44,20.44,20.44
34805,SAG Molango,2018-09-26,20.44,19.45,20.044
34806,SAG Molango,2018-09-27,20.44,20.44,20.44
34807,SAG Molango,2018-09-28,20.44,19.45,19.945
34808,SAG Molango,2018-09-29,20.44,20.44,20.44
34809,SAG Molango,2018-10-01,20.44,19.45,20.11
34810,SAG Molango,2018-10-02,20.44,20.44,20.44
34811,SAG Molango,2018-10-03,20.44,19.45,20.11
34812,SAG Molango,2018-10-04,20.44,19.45,20.241999999999997
34813,SAG Molango,2018-10-05,20.46,20.46,20.46
34814,SAG Molango,2018-10-06,20.46,19.48,19.97
34815,SAG Molango,2018-10-08,20.46,20.46,20.46
34816,SAG Molango,2018-10-09,20.51,20.51,20.51
34817,SAG Molango,2018-10-10,20.51,19.51,20.01
34818,SAG Molango,2018-10-11,20.51,19.51,20.110000000000003
34819,SAG Molango,2018-10-12,20.51,20.51,20.51
34820,SAG Molango,2018-10-13,20.51,20.51,20.51
34821,SAG Molango,2018-10-14,20.51,20.51,20.51
34822,SAG Molango,2018-10-15,20.51,19.51,20.26
34823,SAG Molango,2018-10-16,20.51,20.51,20.51
34824,SAG Molango,2018-10-17,20.61,20.61,20.61
34825,SAG Molango,2018-10-18,20.61,19.34,19.975
34826,SAG Molango,2018-10-19,20.61,19.58,20.223749999999995
34827,SAG Molango,2018-10-20,20.61,19.58,20.266666666666666
34828,SAG Molango,2018-10-22,20.61,19.58,20.404
34829,SAG Molango,2018-10-23,20.61,19.58,19.923333333333332
34830,SAG Molango,2018-10-24,20.61,20.61,20.61
34831,SAG Molango,2018-10-25,20.61,19.58,20.404
34832,SAG Molango,2018-10-26,20.61,20.61,20.61
34833,SAG Molango,2018-10-27,20.64,19.61,20.125
34834,SAG Molango,2018-10-28,20.64,20.64,20.64
34835,SAG Molango,2018-10-29,20.64,19.61,20.3825
34836,SAG Molango,2018-10-30,20.64,19.61,20.3825
34837,SAG Molango,2018-11-01,20.64,19.61,20.253750000000004
34838,SAG Molango,2018-11-03,20.64,20.64,20.64
34839,SAG Molango,2018-11-05,20.64,19.61,20.228
34840,SAG Molango,2018-11-06,20.64,19.61,20.3825
34841,SAG Molango,2018-11-07,20.64,20.64,20.64
34842,SAG Molango,2018-11-08,20.67,20.67,20.67
34843,SAG Molango,2018-11-09,20.68,19.61,19.877499999999998
34844,SAG Molango,2018-11-10,20.68,20.68,20.68
34845,SAG Molango,2018-11-12,20.68,19.61,20.145
34846,SAG Molango,2018-11-13,20.68,20.68,20.68
34847,SAG Molango,2018-11-14,20.68,20.68,20.68
34848,SAG Molango,2018-11-15,20.68,20.68,20.68
34849,SAG Molango,2018-11-16,20.68,19.61,20.038
34850,SAG Molango,2018-11-17,20.68,19.61,20.145
34851,SAG Molango,2018-11-19,20.68,20.68,20.68
34852,SAG Molango,2018-11-20,20.68,20.68,20.68
34853,SAG Molango,2018-11-21,19.61,19.61,19.61
34854,SAG Molango,2018-11-22,20.68,19.57,20.134999999999998
34855,SAG Molango,2018-11-23,20.72,20.72,20.72
34856,SAG Molango,2018-11-24,20.72,19.57,20.145
34857,SAG Molango,2018-11-25,20.72,20.72,20.72
34858,SAG Molango,2018-11-26,20.72,19.57,20.336666666666666
34859,SAG Molango,2018-11-27,20.72,19.57,20.336666666666666
34860,SAG Molango,2018-11-28,20.72,19.57,20.432499999999997
34861,SAG Molango,2018-11-29,20.72,19.57,20.145
34862,SAG Molango,2018-11-30,20.72,20.72,20.72
34863,SAG Molango,2018-12-01,20.72,19.57,20.259999999999998
34864,SAG Molango,2018-12-03,20.72,19.57,20.432499999999997
34865,SAG Molango,2018-12-04,20.74,20.74,20.74
34866,SAG Molango,2018-12-05,20.74,19.54,20.439999999999998
34867,SAG Molango,2018-12-06,20.74,19.54,20.339999999999996
34868,SAG Molango,2018-12-07,20.74,19.54,20.259999999999998
34869,SAG Molango,2018-12-08,20.74,20.74,20.74
34870,SAG Molango,2018-12-10,20.74,20.72,20.73333333333333
34871,SAG Molango,2018-12-11,20.72,19.47,20.095
34872,SAG Molango,2018-12-12,20.72,19.47,20.095
34873,SAG Molango,2018-12-13,19.47,19.47,19.47
34874,SAG Molango,2018-12-14,20.72,20.72,20.72
34875,SAG Molango,2018-12-15,20.72,19.47,20.30333333333333
34876,SAG Molango,2018-12-16,20.72,19.47,20.30333333333333
34877,SAG Molango,2018-12-17,20.72,19.47,20.095
34878,SAG Molango,2018-12-18,20.72,19.39,20.276666666666667
34879,SAG Molango,2018-12-19,20.72,19.39,20.188
34880,SAG Molango,2018-12-20,20.72,20.72,20.72
34881,SAG Molango,2018-12-21,20.72,19.39,20.276666666666667
34882,SAG Molango,2018-12-22,20.72,20.72,20.72
34883,SAG Molango,2018-12-23,20.72,20.72,20.72
34884,SAG Molango,2018-12-24,20.72,19.39,19.922
34885,SAG Molango,2018-12-26,20.72,20.72,20.72
34886,SAG Molango,2018-12-27,20.72,19.29,19.766666666666666
34887,SAG Molango,2018-12-28,20.72,19.29,20.147999999999996
34888,SAG Molango,2018-12-29,20.72,20.72,20.72
34889,SAG Molango,2018-12-30,20.72,19.29,19.766666666666666
34890,SAG Molango,2018-12-31,20.72,20.72,20.72
34891,SAG Montemorelos,2018-01-02,17.28,17.22,17.25
34892,SAG Montemorelos,2018-01-03,17.28,17.22,17.25
34893,SAG Montemorelos,2018-01-04,17.42,17.42,17.42
34894,SAG Montemorelos,2018-01-05,17.4,17.22,17.31
34895,SAG Montemorelos,2018-01-06,17.46,17.4,17.43
34896,SAG Montemorelos,2018-01-08,17.46,17.4,17.419999999999998
34897,SAG Montemorelos,2018-01-10,17.6,17.51,17.555
34898,SAG Montemorelos,2018-01-11,17.6,17.52,17.580000000000002
34899,SAG Montemorelos,2018-01-12,17.39,17.39,17.39
34900,SAG Montemorelos,2018-01-13,17.67,17.6,17.64666666666667
34901,SAG Montemorelos,2018-01-15,17.75,17.67,17.71
34902,SAG Montemorelos,2018-01-16,17.39,17.39,17.39
34903,SAG Montemorelos,2018-01-17,17.72,17.72,17.72
34904,SAG Montemorelos,2018-01-18,17.72,17.6,17.689999999999998
34905,SAG Montemorelos,2018-01-19,17.72,17.39,17.555
34906,SAG Montemorelos,2018-01-20,17.9,17.72,17.81
34907,SAG Montemorelos,2018-01-22,17.72,17.68,17.7
34908,SAG Montemorelos,2018-01-23,17.72,17.72,17.72
34909,SAG Montemorelos,2018-01-24,17.88,17.76,17.85
34910,SAG Montemorelos,2018-01-25,17.82,17.82,17.82
34911,SAG Montemorelos,2018-01-26,18.05,17.68,17.865000000000002
34912,SAG Montemorelos,2018-01-27,18.05,18.04,18.045
34913,SAG Montemorelos,2018-01-29,18.04,18.04,18.04
34914,SAG Montemorelos,2018-01-30,18.04,18.04,18.04
34915,SAG Montemorelos,2018-01-31,18.0,18.0,18.0
34916,SAG Montemorelos,2018-02-01,18.14,18.06,18.1
34917,SAG Montemorelos,2018-02-02,18.2,18.2,18.2
34918,SAG Montemorelos,2018-02-03,18.2,18.2,18.2
34919,SAG Montemorelos,2018-02-06,18.3,18.3,18.3
34920,SAG Montemorelos,2018-02-07,18.3,18.3,18.3
34921,SAG Montemorelos,2018-02-08,18.39,18.39,18.39
34922,SAG Montemorelos,2018-02-09,18.39,18.39,18.39
34923,SAG Montemorelos,2018-02-10,18.45,18.45,18.45
34924,SAG Montemorelos,2018-02-12,18.39,18.39,18.39
34925,SAG Montemorelos,2018-02-13,18.5,18.39,18.412
34926,SAG Montemorelos,2018-02-14,18.5,18.39,18.426666666666666
34927,SAG Montemorelos,2018-02-15,18.37,18.37,18.37
34928,SAG Montemorelos,2018-02-16,18.37,18.37,18.37
34929,SAG Montemorelos,2018-02-17,18.37,18.37,18.37
34930,SAG Montemorelos,2018-02-19,18.24,18.24,18.24
34931,SAG Montemorelos,2018-02-20,18.39,18.39,18.39
34932,SAG Montemorelos,2018-02-21,18.39,18.32,18.355
34933,SAG Montemorelos,2018-02-22,18.39,18.35,18.37
34934,SAG Montemorelos,2018-02-23,18.39,18.39,18.39
34935,SAG Montemorelos,2018-02-24,18.56,18.41,18.51
34936,SAG Montemorelos,2018-02-27,18.59,18.59,18.59
34937,SAG Montemorelos,2018-02-28,18.59,18.59,18.59
34938,SAG Montemorelos,2018-03-01,18.65,18.47,18.56
34939,SAG Montemorelos,2018-03-03,18.65,18.65,18.65
34940,SAG Montemorelos,2018-03-05,18.52,18.52,18.52
34941,SAG Montemorelos,2018-03-06,18.75,18.67,18.69666666666667
34942,SAG Montemorelos,2018-03-07,18.67,18.67,18.67
34943,SAG Montemorelos,2018-03-08,18.67,18.51,18.61666666666667
34944,SAG Montemorelos,2018-03-09,18.67,18.67,18.67
34945,SAG Montemorelos,2018-03-10,18.67,18.5,18.585
34946,SAG Montemorelos,2018-03-12,18.67,18.5,18.585
34947,SAG Montemorelos,2018-03-13,18.75,18.67,18.69
34948,SAG Montemorelos,2018-03-14,18.67,18.67,18.67
34949,SAG Montemorelos,2018-03-15,18.67,18.67,18.67
34950,SAG Montemorelos,2018-03-16,18.67,18.67,18.67
34951,SAG Montemorelos,2018-03-17,18.67,18.67,18.67
34952,SAG Montemorelos,2018-03-19,18.67,18.51,18.590000000000003
34953,SAG Montemorelos,2018-03-20,18.67,18.67,18.67
34954,SAG Montemorelos,2018-03-21,18.54,18.54,18.54
34955,SAG Montemorelos,2018-03-22,18.71,18.54,18.625
34956,SAG Montemorelos,2018-03-23,18.71,18.71,18.71
34957,SAG Montemorelos,2018-03-24,18.71,18.56,18.634999999999998
34958,SAG Montemorelos,2018-03-26,18.73,18.56,18.645
34959,SAG Montemorelos,2018-03-27,18.74,18.74,18.74
34960,SAG Montemorelos,2018-03-28,18.75,18.75,18.75
34961,SAG Montemorelos,2018-03-29,18.75,18.57,18.69
34962,SAG Montemorelos,2018-03-30,18.75,18.75,18.75
34963,SAG Montemorelos,2018-03-31,18.75,18.57,18.66
34964,SAG Montemorelos,2018-04-02,18.75,18.75,18.75
34965,SAG Montemorelos,2018-04-03,18.75,18.75,18.75
34966,SAG Montemorelos,2018-04-04,18.75,18.75,18.75
34967,SAG Montemorelos,2018-04-05,18.75,18.6,18.675
34968,SAG Montemorelos,2018-04-07,18.75,18.6,18.7
34969,SAG Montemorelos,2018-04-09,18.75,18.6,18.675
34970,SAG Montemorelos,2018-04-10,18.79,18.79,18.79
34971,SAG Montemorelos,2018-04-11,18.64,18.64,18.64
34972,SAG Montemorelos,2018-04-12,18.64,18.64,18.64
34973,SAG Montemorelos,2018-04-13,18.79,18.79,18.79
34974,SAG Montemorelos,2018-04-14,18.9,18.66,18.78
34975,SAG Montemorelos,2018-04-16,18.66,17.94,18.3
34976,SAG Montemorelos,2018-04-17,18.81,18.81,18.81
34977,SAG Montemorelos,2018-04-18,18.81,18.09,18.526666666666667
34978,SAG Montemorelos,2018-04-19,18.84,18.68,18.759999999999998
34979,SAG Montemorelos,2018-04-20,18.84,18.84,18.84
34980,SAG Montemorelos,2018-04-21,18.84,18.73,18.80333333333333
34981,SAG Montemorelos,2018-04-23,18.84,18.01,18.425
34982,SAG Montemorelos,2018-04-24,18.84,18.84,18.84
34983,SAG Montemorelos,2018-04-25,18.84,18.84,18.84
34984,SAG Montemorelos,2018-04-26,18.84,18.05,18.546666666666667
34985,SAG Montemorelos,2018-04-27,18.84,18.84,18.84
34986,SAG Montemorelos,2018-04-28,18.84,18.84,18.84
34987,SAG Montemorelos,2018-04-30,18.84,18.84,18.84
34988,SAG Montemorelos,2018-05-01,18.88,18.88,18.88
34989,SAG Montemorelos,2018-05-02,18.93,18.12,18.7025
34990,SAG Montemorelos,2018-05-03,18.84,18.69,18.765
34991,SAG Montemorelos,2018-05-04,18.94,18.15,18.545
34992,SAG Montemorelos,2018-05-05,18.94,18.87,18.905
34993,SAG Montemorelos,2018-05-07,18.87,18.87,18.87
34994,SAG Montemorelos,2018-05-08,18.96,18.96,18.96
34995,SAG Montemorelos,2018-05-09,18.13,18.13,18.13
34996,SAG Montemorelos,2018-05-10,18.96,18.96,18.96
34997,SAG Montemorelos,2018-05-11,19.04,19.04,19.04
34998,SAG Montemorelos,2018-05-12,18.91,18.91,18.91
34999,SAG Montemorelos,2018-05-14,18.91,18.91,18.91
35000,SAG Montemorelos,2018-05-15,19.13,19.1,19.12
35001,SAG Montemorelos,2018-05-17,19.12,18.99,19.055
35002,SAG Montemorelos,2018-05-18,18.99,18.8,18.895
35003,SAG Montemorelos,2018-05-19,19.14,18.99,19.064999999999998
35004,SAG Montemorelos,2018-05-21,19.02,19.02,19.02
35005,SAG Montemorelos,2018-05-22,18.99,18.99,18.99
35006,SAG Montemorelos,2018-05-23,19.08,19.08,19.08
35007,SAG Montemorelos,2018-05-24,19.12,18.99,19.03333333333333
35008,SAG Montemorelos,2018-05-26,19.07,19.05,19.065
35009,SAG Montemorelos,2018-05-28,19.12,19.12,19.12
35010,SAG Montemorelos,2018-05-29,19.09,19.09,19.09
35011,SAG Montemorelos,2018-05-30,19.11,19.11,19.11
35012,SAG Montemorelos,2018-05-31,19.16,19.11,19.134999999999998
35013,SAG Montemorelos,2018-06-02,19.2,19.2,19.2
35014,SAG Montemorelos,2018-06-04,19.17,19.17,19.17
35015,SAG Montemorelos,2018-06-05,19.17,19.17,19.17
35016,SAG Montemorelos,2018-06-06,19.17,19.17,19.17
35017,SAG Montemorelos,2018-06-07,19.25,19.19,19.21
35018,SAG Montemorelos,2018-06-09,19.19,19.19,19.19
35019,SAG Montemorelos,2018-06-11,19.28,19.28,19.28
35020,SAG Montemorelos,2018-06-12,19.21,19.04,19.125
35021,SAG Montemorelos,2018-06-13,19.35,19.35,19.35
35022,SAG Montemorelos,2018-06-14,19.27,19.27,19.27
35023,SAG Montemorelos,2018-06-15,19.04,19.04,19.04
35024,SAG Montemorelos,2018-06-16,19.35,19.27,19.296666666666667
35025,SAG Montemorelos,2018-06-18,19.35,19.35,19.35
35026,SAG Montemorelos,2018-06-20,19.36,19.31,19.335
35027,SAG Montemorelos,2018-06-21,19.39,19.39,19.39
35028,SAG Montemorelos,2018-06-22,19.35,19.2,19.275
35029,SAG Montemorelos,2018-06-23,19.42,19.35,19.385
35030,SAG Montemorelos,2018-06-25,19.42,19.42,19.42
35031,SAG Montemorelos,2018-06-26,19.37,19.37,19.37
35032,SAG Montemorelos,2018-06-27,19.37,19.37,19.37
35033,SAG Montemorelos,2018-06-28,19.6,19.37,19.473333333333333
35034,SAG Montemorelos,2018-06-29,19.37,19.37,19.37
35035,SAG Montemorelos,2018-06-30,19.64,19.64,19.64
35036,SAG Montemorelos,2018-07-02,19.48,19.37,19.425
35037,SAG Montemorelos,2018-07-04,19.45,19.45,19.45
35038,SAG Montemorelos,2018-07-05,19.66,19.54,19.6
35039,SAG Montemorelos,2018-07-06,19.47,19.36,19.415
35040,SAG Montemorelos,2018-07-07,19.44,19.44,19.44
35041,SAG Montemorelos,2018-07-09,19.69,19.44,19.5775
35042,SAG Montemorelos,2018-07-11,19.71,19.51,19.576666666666668
35043,SAG Montemorelos,2018-07-12,19.45,19.45,19.45
35044,SAG Montemorelos,2018-07-13,19.36,19.36,19.36
35045,SAG Montemorelos,2018-07-14,19.74,19.45,19.595
35046,SAG Montemorelos,2018-07-16,19.71,19.45,19.563333333333336
35047,SAG Montemorelos,2018-07-17,19.78,19.7,19.740000000000002
35048,SAG Montemorelos,2018-07-18,19.81,19.57,19.65
35049,SAG Montemorelos,2018-07-19,19.57,19.55,19.560000000000002
35050,SAG Montemorelos,2018-07-20,19.84,19.36,19.6
35051,SAG Montemorelos,2018-07-21,19.86,19.58,19.753333333333334
35052,SAG Montemorelos,2018-07-23,19.67,19.58,19.625
35053,SAG Montemorelos,2018-07-25,19.9,19.67,19.785
35054,SAG Montemorelos,2018-07-26,19.65,18.71,19.18
35055,SAG Montemorelos,2018-07-27,19.69,19.69,19.69
35056,SAG Montemorelos,2018-07-28,19.96,19.68,19.82
35057,SAG Montemorelos,2018-07-30,19.96,18.97,19.64
35058,SAG Montemorelos,2018-07-31,19.9,19.86,19.88
35059,SAG Montemorelos,2018-08-01,19.77,19.01,19.39
35060,SAG Montemorelos,2018-08-03,19.91,19.62,19.765
35061,SAG Montemorelos,2018-08-04,20.01,19.85,19.93
35062,SAG Montemorelos,2018-08-06,19.85,18.81,19.33
35063,SAG Montemorelos,2018-08-08,19.99,18.81,19.4
35064,SAG Montemorelos,2018-08-09,19.96,19.96,19.96
35065,SAG Montemorelos,2018-08-10,19.62,19.62,19.62
35066,SAG Montemorelos,2018-08-11,20.31,18.95,19.822499999999998
35067,SAG Montemorelos,2018-08-14,20.3,20.27,20.285
35068,SAG Montemorelos,2018-08-15,20.29,19.31,19.88
35069,SAG Montemorelos,2018-08-16,20.32,20.19,20.255000000000003
35070,SAG Montemorelos,2018-08-17,20.04,20.04,20.04
35071,SAG Montemorelos,2018-08-18,20.03,20.03,20.03
35072,SAG Montemorelos,2018-08-20,20.2,20.03,20.115000000000002
35073,SAG Montemorelos,2018-08-21,20.3,20.3,20.3
35074,SAG Montemorelos,2018-08-22,20.05,20.05,20.05
35075,SAG Montemorelos,2018-08-23,20.34,19.41,19.933333333333334
35076,SAG Montemorelos,2018-08-25,20.08,20.08,20.08
35077,SAG Montemorelos,2018-08-27,20.37,20.37,20.37
35078,SAG Montemorelos,2018-08-28,20.39,20.27,20.346666666666668
35079,SAG Montemorelos,2018-08-29,20.12,19.45,19.785
35080,SAG Montemorelos,2018-08-30,20.27,20.12,20.195
35081,SAG Montemorelos,2018-08-31,20.43,20.43,20.43
35082,SAG Montemorelos,2018-09-01,20.45,20.25,20.376666666666665
35083,SAG Montemorelos,2018-09-03,20.45,19.51,20.070000000000004
35084,SAG Montemorelos,2018-09-04,20.43,20.25,20.34
35085,SAG Montemorelos,2018-09-05,20.43,20.33,20.38
35086,SAG Montemorelos,2018-09-06,20.49,20.21,20.35
35087,SAG Montemorelos,2018-09-07,20.26,20.26,20.26
35088,SAG Montemorelos,2018-09-08,20.56,20.26,20.41
35089,SAG Montemorelos,2018-09-11,20.43,20.43,20.43
35090,SAG Montemorelos,2018-09-12,20.53,20.28,20.405
35091,SAG Montemorelos,2018-09-13,20.28,20.28,20.28
35092,SAG Montemorelos,2018-09-15,20.3,20.3,20.3
35093,SAG Montemorelos,2018-09-17,20.58,20.3,20.439999999999998
35094,SAG Montemorelos,2018-09-19,20.45,20.45,20.45
35095,SAG Montemorelos,2018-09-20,20.63,20.45,20.5275
35096,SAG Montemorelos,2018-09-21,20.45,20.45,20.45
35097,SAG Montemorelos,2018-09-22,20.62,20.3,20.46
35098,SAG Montemorelos,2018-09-24,20.6,20.45,20.525
35099,SAG Montemorelos,2018-09-25,20.6,20.6,20.6
35100,SAG Montemorelos,2018-09-26,20.67,20.49,20.58
35101,SAG Montemorelos,2018-09-27,20.28,20.28,20.28
35102,SAG Montemorelos,2018-09-28,20.5,20.5,20.5
35103,SAG Montemorelos,2018-09-29,20.5,20.5,20.5
35104,SAG Montemorelos,2018-10-01,20.69,20.5,20.595
35105,SAG Montemorelos,2018-10-02,20.75,20.71,20.73
35106,SAG Montemorelos,2018-10-03,20.74,20.4,20.62333333333333
35107,SAG Montemorelos,2018-10-04,20.45,20.45,20.45
35108,SAG Montemorelos,2018-10-05,20.6,20.6,20.6
35109,SAG Montemorelos,2018-10-06,20.79,20.47,20.63
35110,SAG Montemorelos,2018-10-09,20.85,20.7,20.786666666666665
35111,SAG Montemorelos,2018-10-10,20.81,20.54,20.674999999999997
35112,SAG Montemorelos,2018-10-11,20.87,20.54,20.705
35113,SAG Montemorelos,2018-10-13,20.71,20.71,20.71
35114,SAG Montemorelos,2018-10-15,20.91,20.56,20.79
35115,SAG Montemorelos,2018-10-16,20.91,20.8,20.873333333333335
35116,SAG Montemorelos,2018-10-17,20.91,20.73,20.846666666666668
35117,SAG Montemorelos,2018-10-18,20.56,20.56,20.56
35118,SAG Montemorelos,2018-10-19,20.74,20.74,20.74
35119,SAG Montemorelos,2018-10-20,20.56,19.85,20.205
35120,SAG Montemorelos,2018-10-22,20.94,20.56,20.810000000000002
35121,SAG Montemorelos,2018-10-23,20.97,20.96,20.965
