,subagencia,fecha,precioLitro,centroCarga
99943,SAG Popocatepetl,2018-05-02,9.19,0
99947,SAG Popocatepetl,2018-05-03,9.19,0
99949,SAG Popocatepetl,2018-05-04,9.45,0
99950,SAG Popocatepetl,2018-05-05,18.49,108894
99951,SAG Popocatepetl,2018-05-07,9.6,0
99957,SAG Popocatepetl,2018-05-08,9.45,0
99958,SAG Popocatepetl,2018-05-09,9.6,0
99960,SAG Popocatepetl,2018-05-10,9.45,0
99961,SAG Popocatepetl,2018-05-11,9.6,0
99962,SAG Popocatepetl,2018-05-14,9.6,0
99963,SAG Popocatepetl,2018-05-15,9.6,0
99964,SAG Popocatepetl,2018-05-16,9.6,0
99965,SAG Popocatepetl,2018-05-17,9.6,0
99967,SAG Popocatepetl,2018-05-18,18.57,108001
99970,SAG Popocatepetl,2018-05-19,9.6,0
99972,SAG Popocatepetl,2018-05-21,9.98,0
99974,SAG Popocatepetl,2018-05-22,9.99,0
99976,SAG Popocatepetl,2018-05-23,9.98,0
99978,SAG Popocatepetl,2018-05-24,9.98,0
99980,SAG Popocatepetl,2018-05-25,9.98,0
99981,SAG Popocatepetl,2018-05-28,10.18,0
99982,SAG Popocatepetl,2018-05-29,10.98,0
99983,SAG Popocatepetl,2018-05-30,10.18,0
99986,SAG Popocatepetl,2018-05-31,10.98,0
99987,SAG Popocatepetl,2018-06-01,10.18,0
99988,SAG Popocatepetl,2018-06-02,10.18,0
99989,SAG Popocatepetl,2018-06-04,10.18,0
99992,SAG Popocatepetl,2018-06-05,10.18,0
99994,SAG Popocatepetl,2018-06-06,10.18,0
99995,SAG Popocatepetl,2018-06-07,10.18,0
99997,SAG Popocatepetl,2018-06-08,10.98,0
99998,SAG Popocatepetl,2018-06-11,10.98,0
99999,SAG Popocatepetl,2018-06-12,10.18,0
100002,SAG Popocatepetl,2018-06-13,10.18,0
100004,SAG Popocatepetl,2018-06-14,10.18,0
100006,SAG Popocatepetl,2018-06-15,10.98,0
100007,SAG Popocatepetl,2018-06-16,10.98,0
100008,SAG Popocatepetl,2018-06-18,19.29,108029
100009,SAG Popocatepetl,2018-06-19,10.18,0
100011,SAG Popocatepetl,2018-06-20,10.18,0
100013,SAG Popocatepetl,2018-06-21,18.99,108894
100014,SAG Popocatepetl,2018-06-22,10.18,0
100016,SAG Popocatepetl,2018-06-23,10.18,0
100018,SAG Popocatepetl,2018-06-25,10.18,0
100019,SAG Popocatepetl,2018-06-26,19.39,108029
100024,SAG Popocatepetl,2018-06-27,10.18,0
100027,SAG Popocatepetl,2018-06-28,19.39,108029
100049,SAG Popocatepetl,2018-06-29,10.18,0
100051,SAG Popocatepetl,2018-06-30,10.98,0
100052,SAG Popocatepetl,2018-07-02,10.18,0
100053,SAG Popocatepetl,2018-07-03,18.99,108001
100080,SAG Popocatepetl,2018-07-04,10.18,0
100083,SAG Popocatepetl,2018-07-05,10.18,0
100084,SAG Popocatepetl,2018-07-06,19.05,108001
100111,SAG Popocatepetl,2018-07-07,10.18,0
100112,SAG Popocatepetl,2018-07-10,10.25,0
100117,SAG Popocatepetl,2018-07-11,10.25,0
100120,SAG Popocatepetl,2018-07-12,10.25,0
100122,SAG Popocatepetl,2018-07-13,10.98,0
100123,SAG Popocatepetl,2018-07-14,19.69,108894
100124,SAG Popocatepetl,2018-07-16,10.25,0
100127,SAG Popocatepetl,2018-07-17,10.25,0
100128,SAG Popocatepetl,2018-07-18,10.25,0
100130,SAG Popocatepetl,2018-07-19,10.25,0
100131,SAG Popocatepetl,2018-07-20,19.09,108001
100148,SAG Popocatepetl,2018-07-21,10.25,0
100151,SAG Popocatepetl,2018-07-23,10.25,0
100152,SAG Popocatepetl,2018-07-24,10.25,0
100154,SAG Popocatepetl,2018-07-25,10.25,0
100155,SAG Popocatepetl,2018-07-26,11.05,0
100156,SAG Popocatepetl,2018-07-27,10.25,0
100159,SAG Popocatepetl,2018-07-28,10.25,0
100161,SAG Popocatepetl,2018-07-29,10.98,0
100162,SAG Popocatepetl,2018-07-30,10.25,0
100163,SAG Popocatepetl,2018-07-31,10.25,0
100164,SAG Popocatepetl,2018-08-01,11.05,0
100165,SAG Popocatepetl,2018-08-02,10.25,0
100167,SAG Popocatepetl,2018-08-03,10.25,0
100169,SAG Popocatepetl,2018-08-06,10.25,0
100171,SAG Popocatepetl,2018-08-07,0.1,0
100174,SAG Popocatepetl,2018-08-08,0.1,0
100175,SAG Popocatepetl,2018-08-09,0.1,0
100178,SAG Popocatepetl,2018-08-10,0.1,0
100180,SAG Popocatepetl,2018-08-13,10.0,0
100181,SAG Popocatepetl,2018-08-14,10.55,0
100183,SAG Popocatepetl,2018-08-15,19.49,108894
100184,SAG Popocatepetl,2018-08-16,10.55,0
100187,SAG Popocatepetl,2018-08-17,19.47,108001
100202,SAG Popocatepetl,2018-08-18,10.55,0
100203,SAG Popocatepetl,2018-08-20,10.61,0
100206,SAG Popocatepetl,2018-08-21,10.61,0
100207,SAG Popocatepetl,2018-08-22,10.61,0
100209,SAG Popocatepetl,2018-08-23,11.35,0
100210,SAG Popocatepetl,2018-08-24,10.61,0
100212,SAG Popocatepetl,2018-08-25,11.41,0
100213,SAG Popocatepetl,2018-08-28,19.45,108029
100215,SAG Popocatepetl,2018-08-29,11.41,0
100217,SAG Popocatepetl,2018-08-30,10.61,0
100219,SAG Popocatepetl,2018-08-31,19.59,108001
100224,SAG Popocatepetl,2018-09-01,10.61,0
100225,SAG Popocatepetl,2018-09-03,11.11,0
100226,SAG Popocatepetl,2018-09-04,11.11,0
100227,SAG Popocatepetl,2018-09-05,11.11,0
100229,SAG Popocatepetl,2018-09-07,11.11,0
100231,SAG Popocatepetl,2018-09-11,11.43,0
100232,SAG Popocatepetl,2018-09-12,11.43,0
100235,SAG Popocatepetl,2018-09-13,11.43,0
100236,SAG Popocatepetl,2018-09-14,20.39,108894
100237,SAG Popocatepetl,2018-09-15,11.43,0
100239,SAG Popocatepetl,2018-09-17,11.43,0
100241,SAG Popocatepetl,2018-09-18,11.43,0
100244,SAG Popocatepetl,2018-09-21,11.43,0
100246,SAG Popocatepetl,2018-09-25,11.43,0
100249,SAG Popocatepetl,2018-09-26,19.79,108894
100250,SAG Popocatepetl,2018-09-27,11.43,0
100254,SAG Popocatepetl,2018-09-28,20.55,108001
100271,SAG Popocatepetl,2018-09-29,11.25,0
100275,SAG Popocatepetl,2018-10-01,11.25,0
100276,SAG Popocatepetl,2018-10-02,12.21,0
100277,SAG Popocatepetl,2018-10-03,11.41,0
100279,SAG Popocatepetl,2018-10-05,11.41,0
100283,SAG Popocatepetl,2018-10-06,11.41,0
100284,SAG Popocatepetl,2018-10-08,20.67,108001
100285,SAG Popocatepetl,2018-10-09,11.41,0
100287,SAG Popocatepetl,2018-10-10,11.41,0
100289,SAG Popocatepetl,2018-10-11,11.41,0
100292,SAG Popocatepetl,2018-10-12,20.13,108001
100303,SAG Popocatepetl,2018-10-13,11.41,0
100304,SAG Popocatepetl,2018-10-15,11.41,0
100305,SAG Popocatepetl,2018-10-16,20.17,108001
100310,SAG Popocatepetl,2018-10-17,11.41,0
100312,SAG Popocatepetl,2018-10-19,11.41,0
100314,SAG Popocatepetl,2018-10-20,20.21,108001
100316,SAG Popocatepetl,2018-10-22,11.41,0
100321,SAG Popocatepetl,2018-10-23,11.41,0
100322,SAG Popocatepetl,2018-10-24,19.99,108894
100323,SAG Popocatepetl,2018-10-25,11.41,0
100325,SAG Popocatepetl,2018-10-26,20.23,108001
100335,SAG Popocatepetl,2018-10-27,11.0,0
100337,SAG Popocatepetl,2018-10-29,11.0,0
100338,SAG Popocatepetl,2018-10-30,20.23,108001
100347,SAG Popocatepetl,2018-11-01,10.65,0
100349,SAG Popocatepetl,2018-11-02,20.25,108001
100360,SAG Popocatepetl,2018-11-03,10.65,0
100365,SAG Popocatepetl,2018-11-06,10.65,0
100367,SAG Popocatepetl,2018-11-07,10.65,0
100370,SAG Popocatepetl,2018-11-08,10.65,0
100372,SAG Popocatepetl,2018-11-09,20.25,108001
100383,SAG Popocatepetl,2018-11-10,10.65,0
100384,SAG Popocatepetl,2018-11-12,20.25,108001
100386,SAG Popocatepetl,2018-11-13,20.25,1
100387,SAG Popocatepetl,2018-11-13,20.25,108001
100398,SAG Popocatepetl,2018-11-14,19.99,108894
100399,SAG Popocatepetl,2018-11-15,20.25,108001
100401,SAG Popocatepetl,2018-11-16,10.65,0
100405,SAG Popocatepetl,2018-11-17,19.99,108894
100406,SAG Popocatepetl,2018-11-19,10.65,0
100407,SAG Popocatepetl,2018-11-20,10.65,0
100413,SAG Popocatepetl,2018-11-21,19.99,108894
100414,SAG Popocatepetl,2018-11-22,20.25,108001
100416,SAG Popocatepetl,2018-11-23,20.25,108001
100426,SAG Popocatepetl,2018-11-24,10.65,0
100430,SAG Popocatepetl,2018-11-26,10.65,0
100433,SAG Popocatepetl,2018-11-27,20.25,108001
100444,SAG Popocatepetl,2018-11-28,10.65,0
100447,SAG Popocatepetl,2018-11-29,20.25,108001
100448,SAG Popocatepetl,2018-11-30,10.65,0
100451,SAG Popocatepetl,2018-12-03,10.65,0
100454,SAG Popocatepetl,2018-12-04,10.65,0
100457,SAG Popocatepetl,2018-12-05,10.65,0
100459,SAG Popocatepetl,2018-12-06,10.65,0
100460,SAG Popocatepetl,2018-12-07,20.25,108001
100472,SAG Popocatepetl,2018-12-08,10.65,0
100473,SAG Popocatepetl,2018-12-10,10.43,0
100478,SAG Popocatepetl,2018-12-11,10.43,0
100480,SAG Popocatepetl,2018-12-12,20.99,108894
100481,SAG Popocatepetl,2018-12-12,20.99,108001
100482,SAG Popocatepetl,2018-12-13,20.19,108001
100483,SAG Popocatepetl,2018-12-14,20.15,108001
100495,SAG Popocatepetl,2018-12-15,10.43,0
100498,SAG Popocatepetl,2018-12-17,10.43,0
100499,SAG Popocatepetl,2018-12-18,20.15,108001
100514,SAG Popocatepetl,2018-12-19,19.99,108894
100515,SAG Popocatepetl,2018-12-21,10.43,0
100516,SAG Popocatepetl,2018-12-22,10.43,0
100521,SAG Popocatepetl,2018-12-24,10.43,0
100523,SAG Popocatepetl,2018-12-26,10.43,0
100527,SAG Popocatepetl,2018-12-27,10.43,0
100529,SAG Popocatepetl,2018-12-28,10.43,0
100530,SAG Popocatepetl,2018-12-29,19.89,108894
100531,SAG Popocatepetl,2018-12-31,20.11,108001
100534,SAG Poza Rica,2018-01-01,16.75,116045
100535,SAG Poza Rica,2018-01-02,15.89,109273
100536,SAG Poza Rica,2018-01-03,15.82,116045
100541,SAG Poza Rica,2018-01-04,9.93,0
100545,SAG Poza Rica,2018-01-05,15.89,116045
100547,SAG Poza Rica,2018-01-06,16.06,110845
100548,SAG Poza Rica,2018-01-07,15.86,105211
100549,SAG Poza Rica,2018-01-08,9.93,0
100553,SAG Poza Rica,2018-01-09,15.99,116045
100554,SAG Poza Rica,2018-01-10,9.93,0
100561,SAG Poza Rica,2018-01-11,16.13,116045
100564,SAG Poza Rica,2018-01-12,16.18,116045
100566,SAG Poza Rica,2018-01-13,16.35,109273
100567,SAG Poza Rica,2018-01-15,9.93,0
100571,SAG Poza Rica,2018-01-16,16.29,116045
100575,SAG Poza Rica,2018-01-16,16.29,107411
100576,SAG Poza Rica,2018-01-17,16.32,116045
100578,SAG Poza Rica,2018-01-18,16.47,109273
100579,SAG Poza Rica,2018-01-19,16.11,1
100580,SAG Poza Rica,2018-01-20,16.59,111757
100582,SAG Poza Rica,2018-01-21,17.39,116045
100590,SAG Poza Rica,2018-01-22,16.51,110586
100591,SAG Poza Rica,2018-01-23,16.49,116045
100593,SAG Poza Rica,2018-01-24,16.54,116045
100600,SAG Poza Rica,2018-01-25,10.39,0
100603,SAG Poza Rica,2018-01-26,16.66,110845
100604,SAG Poza Rica,2018-01-27,16.64,116045
100605,SAG Poza Rica,2018-01-28,17.68,116045
100609,SAG Poza Rica,2018-01-29,16.65,116045
100610,SAG Poza Rica,2018-01-30,16.66,116045
100611,SAG Poza Rica,2018-01-31,16.69,116045
100617,SAG Poza Rica,2018-02-01,16.72,116045
100619,SAG Poza Rica,2018-02-02,16.77,116045
100621,SAG Poza Rica,2018-02-03,10.39,0
100624,SAG Poza Rica,2018-02-05,16.83,116045
100625,SAG Poza Rica,2018-02-06,16.89,116045
100632,SAG Poza Rica,2018-02-07,9.9,0
100634,SAG Poza Rica,2018-02-08,16.89,116045
100635,SAG Poza Rica,2018-02-09,16.83,116045
100636,SAG Poza Rica,2018-02-10,16.86,116045
100638,SAG Poza Rica,2018-02-12,16.86,116045
100640,SAG Poza Rica,2018-02-13,16.85,116045
100641,SAG Poza Rica,2018-02-14,9.9,0
100647,SAG Poza Rica,2018-02-15,16.93,109273
100649,SAG Poza Rica,2018-02-16,16.89,116045
100651,SAG Poza Rica,2018-02-17,16.89,116045
100653,SAG Poza Rica,2018-02-19,16.89,113843
100654,SAG Poza Rica,2018-02-20,16.98,109273
100655,SAG Poza Rica,2018-02-21,9.7,0
100657,SAG Poza Rica,2018-02-22,16.93,116045
100658,SAG Poza Rica,2018-02-23,16.93,116045
100660,SAG Poza Rica,2018-02-24,16.99,116045
100662,SAG Poza Rica,2018-02-25,17.99,116045
100684,SAG Poza Rica,2018-02-26,16.99,116045
100687,SAG Poza Rica,2018-02-27,16.99,116045
100688,SAG Poza Rica,2018-02-28,9.6,0
100692,SAG Poza Rica,2018-03-01,17.08,116045
100695,SAG Poza Rica,2018-03-02,17.08,116045
100697,SAG Poza Rica,2018-03-03,17.08,116045
100699,SAG Poza Rica,2018-03-05,17.08,116045
100700,SAG Poza Rica,2018-03-06,17.08,116045
100701,SAG Poza Rica,2018-03-07,9.75,0
100702,SAG Poza Rica,2018-03-08,17.09,116045
100704,SAG Poza Rica,2018-03-09,17.08,116045
100706,SAG Poza Rica,2018-03-10,17.06,116045
100708,SAG Poza Rica,2018-03-12,17.06,116045
100709,SAG Poza Rica,2018-03-13,17.08,116045
100710,SAG Poza Rica,2018-03-14,9.75,0
100717,SAG Poza Rica,2018-03-15,17.22,107411
100718,SAG Poza Rica,2018-03-15,17.22,110586
100719,SAG Poza Rica,2018-03-16,17.09,116045
100723,SAG Poza Rica,2018-03-17,17.09,116045
100724,SAG Poza Rica,2018-03-18,18.09,116045
100738,SAG Poza Rica,2018-03-19,17.09,116045
100739,SAG Poza Rica,2018-03-20,17.12,116045
100742,SAG Poza Rica,2018-03-21,9.75,0
100747,SAG Poza Rica,2018-03-22,17.13,116045
100748,SAG Poza Rica,2018-03-23,17.13,116045
100749,SAG Poza Rica,2018-03-24,17.13,116045
100750,SAG Poza Rica,2018-03-25,18.15,116045
100771,SAG Poza Rica,2018-03-26,17.15,116045
100778,SAG Poza Rica,2018-03-27,9.75,0
100779,SAG Poza Rica,2018-03-28,9.3,0
100780,SAG Poza Rica,2018-03-29,9.3,0
100781,SAG Poza Rica,2018-03-30,17.16,116045
100783,SAG Poza Rica,2018-03-31,17.13,116045
100785,SAG Poza Rica,2018-04-01,18.15,116045
100788,SAG Poza Rica,2018-04-02,17.15,116045
100791,SAG Poza Rica,2018-04-03,17.15,116045
100794,SAG Poza Rica,2018-04-04,9.3,0
100795,SAG Poza Rica,2018-04-05,17.13,116045
100796,SAG Poza Rica,2018-04-06,17.13,116045
100799,SAG Poza Rica,2018-04-07,17.13,116045
100800,SAG Poza Rica,2018-04-08,17.13,116045
100801,SAG Poza Rica,2018-04-09,17.15,116045
100805,SAG Poza Rica,2018-04-10,17.13,116045
100807,SAG Poza Rica,2018-04-11,9.55,0
100808,SAG Poza Rica,2018-04-12,17.15,116045
100810,SAG Poza Rica,2018-04-13,9.18,0
100811,SAG Poza Rica,2018-04-14,17.16,116045
100814,SAG Poza Rica,2018-04-16,17.16,116045
100815,SAG Poza Rica,2018-04-17,17.18,116045
100818,SAG Poza Rica,2018-04-18,9.18,0
100821,SAG Poza Rica,2018-04-19,17.18,116045
100822,SAG Poza Rica,2018-04-20,17.19,116045
100825,SAG Poza Rica,2018-04-21,8.99,0
100826,SAG Poza Rica,2018-04-23,17.19,116045
100830,SAG Poza Rica,2018-04-24,17.2,116045
100834,SAG Poza Rica,2018-04-25,9.07,0
100836,SAG Poza Rica,2018-04-26,9.18,0
100837,SAG Poza Rica,2018-04-27,9.37,0
100838,SAG Poza Rica,2018-04-28,17.24,116045
100840,SAG Poza Rica,2018-04-29,17.24,116045
100841,SAG Poza Rica,2018-04-30,17.24,116045
100845,SAG Poza Rica,2018-05-01,18.24,116045
100850,SAG Poza Rica,2018-05-02,17.26,116045
100854,SAG Poza Rica,2018-05-03,9.37,0
100858,SAG Poza Rica,2018-05-04,17.28,116045
100859,SAG Poza Rica,2018-05-05,17.28,116045
100860,SAG Poza Rica,2018-05-06,18.28,116045
100866,SAG Poza Rica,2018-05-07,17.28,116045
100868,SAG Poza Rica,2018-05-08,17.29,116045
100869,SAG Poza Rica,2018-05-09,9.7,0
100873,SAG Poza Rica,2018-05-10,17.29,116045
100875,SAG Poza Rica,2018-05-11,17.32,116045
100877,SAG Poza Rica,2018-05-12,17.65,107409
100878,SAG Poza Rica,2018-05-14,17.32,116045
100879,SAG Poza Rica,2018-05-15,17.32,116045
100881,SAG Poza Rica,2018-05-16,17.32,116045
100882,SAG Poza Rica,2018-05-17,17.35,116045
100886,SAG Poza Rica,2018-05-18,9.7,0
100888,SAG Poza Rica,2018-05-19,17.52,107404
100889,SAG Poza Rica,2018-05-21,17.38,116045
100893,SAG Poza Rica,2018-05-22,17.39,116045
100894,SAG Poza Rica,2018-05-23,17.39,116045
100897,SAG Poza Rica,2018-05-24,17.39,116045
100900,SAG Poza Rica,2018-05-25,17.47,109273
100901,SAG Poza Rica,2018-05-26,17.39,116045
100902,SAG Poza Rica,2018-05-27,17.39,116045
100904,SAG Poza Rica,2018-05-28,9.75,0
100907,SAG Poza Rica,2018-05-29,17.39,116045
100908,SAG Poza Rica,2018-05-30,17.43,116045
100909,SAG Poza Rica,2018-05-31,17.45,116045
100912,SAG Poza Rica,2018-06-01,17.45,116045
100913,SAG Poza Rica,2018-06-02,17.57,107404
100914,SAG Poza Rica,2018-06-03,18.46,116045
100917,SAG Poza Rica,2018-06-04,17.43,116045
100919,SAG Poza Rica,2018-06-05,10.08,0
100923,SAG Poza Rica,2018-06-06,17.45,116045
100926,SAG Poza Rica,2018-06-07,17.43,116045
100928,SAG Poza Rica,2018-06-08,17.45,116045
100930,SAG Poza Rica,2018-06-09,17.45,116045
100932,SAG Poza Rica,2018-06-10,17.74,107404
100933,SAG Poza Rica,2018-06-11,17.81,112141
100934,SAG Poza Rica,2018-06-12,10.08,0
100935,SAG Poza Rica,2018-06-13,17.49,116045
100939,SAG Poza Rica,2018-06-14,17.49,116045
100941,SAG Poza Rica,2018-06-15,17.79,110266
100942,SAG Poza Rica,2018-06-16,17.52,116045
100944,SAG Poza Rica,2018-06-17,18.59,116045
100957,SAG Poza Rica,2018-06-18,17.53,116045
100960,SAG Poza Rica,2018-06-19,17.67,110465
100961,SAG Poza Rica,2018-06-20,10.13,0
100964,SAG Poza Rica,2018-06-21,17.36,1
100965,SAG Poza Rica,2018-06-22,17.7,109273
100966,SAG Poza Rica,2018-06-23,17.56,116045
100968,SAG Poza Rica,2018-06-24,17.57,116045
100970,SAG Poza Rica,2018-06-25,17.57,116045
100971,SAG Poza Rica,2018-06-26,17.68,116045
100975,SAG Poza Rica,2018-06-27,10.01,0
100976,SAG Poza Rica,2018-06-28,17.69,116045
100979,SAG Poza Rica,2018-06-29,17.69,116045
100980,SAG Poza Rica,2018-07-02,17.69,116045
100981,SAG Poza Rica,2018-07-03,17.69,116045
100982,SAG Poza Rica,2018-07-04,17.69,116045
100984,SAG Poza Rica,2018-07-05,10.15,0
100988,SAG Poza Rica,2018-07-06,17.69,116045
100991,SAG Poza Rica,2018-07-07,17.69,116045
100993,SAG Poza Rica,2018-07-08,18.79,116045
101007,SAG Poza Rica,2018-07-09,17.69,116045
101008,SAG Poza Rica,2018-07-10,17.72,116045
101010,SAG Poza Rica,2018-07-11,9.95,0
101012,SAG Poza Rica,2018-07-12,17.79,116045
101013,SAG Poza Rica,2018-07-13,17.79,116045
101015,SAG Poza Rica,2018-07-14,17.79,116045
101016,SAG Poza Rica,2018-07-16,17.89,116045
101019,SAG Poza Rica,2018-07-17,17.89,116045
101020,SAG Poza Rica,2018-07-18,10.1,0
101022,SAG Poza Rica,2018-07-19,17.92,116045
101023,SAG Poza Rica,2018-07-20,17.94,116045
101024,SAG Poza Rica,2018-07-21,17.97,10972
101025,SAG Poza Rica,2018-07-23,17.98,116045
101028,SAG Poza Rica,2018-07-24,17.99,116045
101029,SAG Poza Rica,2018-07-25,17.81,105211
101030,SAG Poza Rica,2018-07-26,18.05,116045
101032,SAG Poza Rica,2018-07-27,18.12,116045
101036,SAG Poza Rica,2018-07-28,18.05,10972
101037,SAG Poza Rica,2018-07-29,18.18,116045
101039,SAG Poza Rica,2018-07-30,18.19,116045
101041,SAG Poza Rica,2018-07-31,10.5,0
101046,SAG Poza Rica,2018-08-01,9.85,0
101048,SAG Poza Rica,2018-08-02,18.15,10972
101049,SAG Poza Rica,2018-08-03,17.91,1
101050,SAG Poza Rica,2018-08-04,17.96,105196
101051,SAG Poza Rica,2018-08-05,19.29,116045
101064,SAG Poza Rica,2018-08-06,18.32,116045
101066,SAG Poza Rica,2018-08-07,18.33,116045
101068,SAG Poza Rica,2018-08-08,9.85,0
101070,SAG Poza Rica,2018-08-09,18.35,116045
101071,SAG Poza Rica,2018-08-10,18.32,116045
101073,SAG Poza Rica,2018-08-11,18.32,116045
101074,SAG Poza Rica,2018-08-12,19.39,116045
101087,SAG Poza Rica,2018-08-13,18.36,116045
101090,SAG Poza Rica,2018-08-14,18.47,105171
101091,SAG Poza Rica,2018-08-15,10.24,0
101096,SAG Poza Rica,2018-08-16,18.36,116045
101098,SAG Poza Rica,2018-08-17,18.37,116045
101099,SAG Poza Rica,2018-08-18,18.37,116045
101101,SAG Poza Rica,2018-08-19,19.46,116045
101114,SAG Poza Rica,2018-08-20,18.37,116045
101115,SAG Poza Rica,2018-08-21,18.39,116045
101116,SAG Poza Rica,2018-08-22,10.24,0
101120,SAG Poza Rica,2018-08-23,18.39,116045
101122,SAG Poza Rica,2018-08-24,18.4,116045
101123,SAG Poza Rica,2018-08-25,18.42,116045
101126,SAG Poza Rica,2018-08-26,18.82,114943
101127,SAG Poza Rica,2018-08-27,18.45,116045
101129,SAG Poza Rica,2018-08-28,18.46,116045
101130,SAG Poza Rica,2018-08-29,10.24,0
101134,SAG Poza Rica,2018-08-30,18.49,116045
101135,SAG Poza Rica,2018-08-31,18.52,116045
101136,SAG Poza Rica,2018-09-01,18.54,116045
101137,SAG Poza Rica,2018-09-02,19.56,116045
101147,SAG Poza Rica,2018-09-03,18.59,116045
101149,SAG Poza Rica,2018-09-04,18.62,116045
101153,SAG Poza Rica,2018-09-05,18.63,116045
101154,SAG Poza Rica,2018-09-06,18.02,112306
101155,SAG Poza Rica,2018-09-07,18.72,109273
101156,SAG Poza Rica,2018-09-08,18.64,116045
101158,SAG Poza Rica,2018-09-10,18.64,116045
101160,SAG Poza Rica,2018-09-11,18.64,116045
101162,SAG Poza Rica,2018-09-12,10.24,0
101166,SAG Poza Rica,2018-09-13,18.66,116045
101169,SAG Poza Rica,2018-09-14,18.69,116045
101171,SAG Poza Rica,2018-09-15,18.69,116045
101173,SAG Poza Rica,2018-09-16,19.64,116045
101186,SAG Poza Rica,2018-09-17,18.69,116045
101187,SAG Poza Rica,2018-09-18,18.69,116045
101189,SAG Poza Rica,2018-09-19,10.56,0
101192,SAG Poza Rica,2018-09-20,18.63,116045
101194,SAG Poza Rica,2018-09-21,18.66,116045
101195,SAG Poza Rica,2018-09-22,18.66,116045
101198,SAG Poza Rica,2018-09-23,19.66,116045
101207,SAG Poza Rica,2018-09-24,18.66,116045
101210,SAG Poza Rica,2018-09-25,10.87,0
101211,SAG Poza Rica,2018-09-26,18.69,116045
101213,SAG Poza Rica,2018-09-27,10.87,0
101217,SAG Poza Rica,2018-09-28,18.73,116045
101220,SAG Poza Rica,2018-09-29,18.75,116045
101221,SAG Poza Rica,2018-09-30,19.0,105199
101222,SAG Poza Rica,2018-10-01,18.99,107404
101224,SAG Poza Rica,2018-10-02,18.78,116045
101227,SAG Poza Rica,2018-10-03,18.79,116045
101231,SAG Poza Rica,2018-10-04,10.87,0
101233,SAG Poza Rica,2018-10-05,18.83,116045
101235,SAG Poza Rica,2018-10-06,18.86,116045
101238,SAG Poza Rica,2018-10-07,19.86,116045
101242,SAG Poza Rica,2018-10-08,10.95,0
101246,SAG Poza Rica,2018-10-09,18.89,116045
101247,SAG Poza Rica,2018-10-10,10.95,0
101250,SAG Poza Rica,2018-10-11,10.78,0
101251,SAG Poza Rica,2018-10-12,19.17,107404
101252,SAG Poza Rica,2018-10-13,18.89,116045
101254,SAG Poza Rica,2018-10-15,18.89,116045
101256,SAG Poza Rica,2018-10-16,18.89,116045
101257,SAG Poza Rica,2018-10-17,10.78,0
101260,SAG Poza Rica,2018-10-18,18.89,116045
101261,SAG Poza Rica,2018-10-19,10.88,0
101263,SAG Poza Rica,2018-10-20,19.16,115236
101264,SAG Poza Rica,2018-10-22,18.89,116045
101265,SAG Poza Rica,2018-10-23,18.89,116045
101267,SAG Poza Rica,2018-10-24,10.88,0
101272,SAG Poza Rica,2018-10-25,18.97,109273
101273,SAG Poza Rica,2018-10-26,19.29,108397
101274,SAG Poza Rica,2018-10-27,18.83,116045
101277,SAG Poza Rica,2018-10-28,18.94,117157
101278,SAG Poza Rica,2018-10-29,18.83,116045
101281,SAG Poza Rica,2018-10-30,18.8,116045
101282,SAG Poza Rica,2018-11-01,18.82,116045
101284,SAG Poza Rica,2018-11-02,18.82,116045
101287,SAG Poza Rica,2018-11-03,18.97,109273
101288,SAG Poza Rica,2018-11-05,18.8,116045
101289,SAG Poza Rica,2018-11-06,19.15,10972
101290,SAG Poza Rica,2018-11-06,19.15,110266
101291,SAG Poza Rica,2018-11-07,18.8,116045
101297,SAG Poza Rica,2018-11-08,10.88,0
101300,SAG Poza Rica,2018-11-09,10.71,0
101302,SAG Poza Rica,2018-11-10,18.78,116045
101304,SAG Poza Rica,2018-11-11,20.13,116045
101306,SAG Poza Rica,2018-11-12,18.78,116045
101309,SAG Poza Rica,2018-11-13,19.17,107404
101310,SAG Poza Rica,2018-11-14,18.75,116045
101314,SAG Poza Rica,2018-11-15,18.73,116045
101316,SAG Poza Rica,2018-11-16,18.85,109273
101317,SAG Poza Rica,2018-11-17,18.69,116045
101318,SAG Poza Rica,2018-11-19,15.4,112981
101319,SAG Poza Rica,2018-11-20,10.71,0
101324,SAG Poza Rica,2018-11-21,18.66,116045
